sample_id,stage,y,x,max_abs_error,cpu_r,cpu_g,cpu_b,candidate_r,candidate_g,candidate_b
IMG_4897,rgb_out,52,64,6.434449200543035e-05,0.8183476018046865,0.7584573746526191,0.6011320954372441,0.8184119462966919,0.7584166526794434,0.6011423468589783
IMG_4897,rgb_out,49,65,5.6272112137323305e-05,0.6349039131033483,0.6940966213170404,0.6613308819744591,0.6348476409912109,0.6941134333610535,0.6613233089447021
IMG_4897,rgb_out,50,73,5.3782723512640906e-05,0.820622901656065,0.7631799491227875,0.5757531713123141,0.8206766843795776,0.7631506323814392,0.5757526159286499
IMG_4897,rgb_out,52,50,5.340341510362556e-05,0.839475455246548,0.7666925965006268,0.5175160627177837,0.8395288586616516,0.7666690349578857,0.5175201296806335
IMG_4897,rgb_out,52,62,5.280541334373723e-05,0.8244047207936265,0.7760623083949596,0.6220959940913389,0.8244575262069702,0.7760438323020935,0.6220989227294922
IMG_4897,rgb_out,52,65,4.8315872104409685e-05,0.8253608580933497,0.7790052643447581,0.6292825530575005,0.8254091739654541,0.7789912223815918,0.6292821764945984
IMG_4897,rgb_out,52,52,4.6881884927407746e-05,0.8270853431516937,0.7290219427011476,0.44382862488439323,0.8271322250366211,0.7289875745773315,0.4438337981700897
IMG_4897,rgb_out,48,64,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,52,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,51,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,50,59,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,48,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,54,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,51,59,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,50,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,59,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,50,49,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,53,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,55,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,49,56,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,48,59,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,50,48,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,48,65,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,48,60,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
IMG_4897,rgb_out,51,62,4.4030333405165045e-05,0.8331157390126044,0.828713523444344,0.8076403020624305,0.8330717086791992,0.8287090063095093,0.8076594471931458
