path,relative_path,folder,name,extension,size_bytes,size_mb,mtime
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1423_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1423_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1423_converted.DNG,.dng,15595512,14.873,1773497126
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1428_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1428_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1428_converted.DNG,.dng,16438862,15.677,1773497126
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1429_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1429_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1429_converted.DNG,.dng,17188372,16.392,1773497126
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1430_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1430_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1430_converted.DNG,.dng,17889408,17.061,1773497127
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1431_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1431_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1431_converted.DNG,.dng,17160774,16.366,1773497127
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1432_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1432_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1432_converted.DNG,.dng,20440912,19.494,1773497127
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1433_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1433_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1433_converted.DNG,.dng,16919098,16.135,1773497128
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1434_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1434_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1434_converted.DNG,.dng,22955894,21.892,1773497128
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1435_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1435_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1435_converted.DNG,.dng,15949580,15.211,1773497128
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1436_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1436_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1436_converted.DNG,.dng,16168926,15.42,1773497128
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1437_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1437_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1437_converted.DNG,.dng,16557664,15.791,1773497129
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1438_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1438_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1438_converted.DNG,.dng,16140392,15.393,1773497129
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1439_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1439_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1439_converted.DNG,.dng,16575568,15.808,1773497129
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1440_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1440_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1440_converted.DNG,.dng,14132028,13.477,1773497130
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1441_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1441_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1441_converted.DNG,.dng,17481156,16.671,1773497130
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1442_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1442_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1442_converted.DNG,.dng,18190284,17.348,1773497130
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1443_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1443_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1443_converted.DNG,.dng,17262366,16.463,1773497130
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1444_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1444_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1444_converted.DNG,.dng,17788322,16.964,1773497130
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1445_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1445_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1445_converted.DNG,.dng,17982154,17.149,1773497131
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1446_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1446_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1446_converted.DNG,.dng,20293072,19.353,1773497131
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1447_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1447_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1447_converted.DNG,.dng,16551024,15.784,1773497131
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1448_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1448_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1448_converted.DNG,.dng,15042126,14.345,1773497131
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1449_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1449_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1449_converted.DNG,.dng,19510746,18.607,1773497132
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1450_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1450_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1450_converted.DNG,.dng,19629728,18.72,1773497132
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1451_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1451_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1451_converted.DNG,.dng,18110132,17.271,1773497132
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1452_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1452_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1452_converted.DNG,.dng,24861004,23.709,1773497133
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1454_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1454_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1454_converted.DNG,.dng,16811846,16.033,1773497133
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1455_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1455_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1455_converted.DNG,.dng,17735048,16.913,1773497133
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1456_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1456_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1456_converted.DNG,.dng,22490084,21.448,1773497133
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1457_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1457_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1457_converted.DNG,.dng,12928472,12.33,1773497134
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1458_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1458_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1458_converted.DNG,.dng,11702940,11.161,1773497134
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1459_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1459_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1459_converted.DNG,.dng,13499488,12.874,1773497134
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1460_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1460_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1460_converted.DNG,.dng,11572494,11.036,1773497134
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1461_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1461_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1461_converted.DNG,.dng,15261732,14.555,1773497135
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1462_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1462_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1462_converted.DNG,.dng,18048660,17.213,1773497135
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1466_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1466_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1466_converted.DNG,.dng,19084278,18.2,1773497135
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1467_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1467_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1467_converted.DNG,.dng,16345768,15.589,1773497135
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1468_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1468_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1468_converted.DNG,.dng,19020514,18.139,1773497136
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1469_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1469_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1469_converted.DNG,.dng,16236320,15.484,1773497136
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1470_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1470_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1470_converted.DNG,.dng,14484886,13.814,1773497136
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1471_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1471_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1471_converted.DNG,.dng,10808730,10.308,1773497136
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1472_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1472_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1472_converted.DNG,.dng,19601808,18.694,1773497162
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1473_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1473_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1473_converted.DNG,.dng,15611822,14.889,1773497163
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1474_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1474_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1474_converted.DNG,.dng,17582446,16.768,1773497163
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1475_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1475_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1475_converted.DNG,.dng,17879046,17.051,1773497163
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1476_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1476_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1476_converted.DNG,.dng,27016506,25.765,1773497164
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1477_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1477_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1477_converted.DNG,.dng,15412498,14.699,1773497163
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1478_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1478_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1478_converted.DNG,.dng,16101600,15.356,1773497164
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1479_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1479_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1479_converted.DNG,.dng,13142006,12.533,1773497164
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1480_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1480_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1480_converted.DNG,.dng,14093966,13.441,1773497165
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1481_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1481_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1481_converted.DNG,.dng,14039504,13.389,1773497165
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1482_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1482_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1482_converted.DNG,.dng,16672176,15.9,1773497166
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1483_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1483_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1483_converted.DNG,.dng,19437036,18.537,1773497166
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1484_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1484_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1484_converted.DNG,.dng,16311978,15.556,1773497166
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1485_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1485_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1485_converted.DNG,.dng,19076436,18.193,1773497167
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1487_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1487_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1487_converted.DNG,.dng,16217468,15.466,1773497167
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1488_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1488_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1488_converted.DNG,.dng,17122508,16.329,1773497168
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1489_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1489_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1489_converted.DNG,.dng,18106098,17.267,1773497168
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1495_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1495_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1495_converted.DNG,.dng,20066036,19.136,1773497168
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1496_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1496_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1496_converted.DNG,.dng,17989304,17.156,1773497168
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1497_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1497_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1497_converted.DNG,.dng,16890686,16.108,1773497168
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1498_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1498_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1498_converted.DNG,.dng,25419696,24.242,1773497169
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1499_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1499_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1499_converted.DNG,.dng,19802452,18.885,1773497169
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1500_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1500_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1500_converted.DNG,.dng,15793228,15.062,1773497169
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1501_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1501_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1501_converted.DNG,.dng,16125940,15.379,1773497170
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1502_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1502_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1502_converted.DNG,.dng,18688236,17.822,1773497170
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1503_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1503_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1503_converted.DNG,.dng,16669158,15.897,1773497170
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1504_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1504_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1504_converted.DNG,.dng,16453826,15.692,1773497171
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1505_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1505_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1505_converted.DNG,.dng,19126510,18.24,1773497171
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1506_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1506_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1506_converted.DNG,.dng,17537342,16.725,1773497171
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1507_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1507_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1507_converted.DNG,.dng,19302324,18.408,1773497171
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1508_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1508_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1508_converted.DNG,.dng,19812652,18.895,1773497171
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1509_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1509_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1509_converted.DNG,.dng,18910652,18.035,1773497172
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1518_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1518_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1518_converted.DNG,.dng,21059438,20.084,1773497173
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1519_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1519_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1519_converted.DNG,.dng,14813286,14.127,1773497173
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1520_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1520_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1520_converted.DNG,.dng,19325304,18.43,1773497173
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1521_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1521_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1521_converted.DNG,.dng,12894440,12.297,1773497173
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1522_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1522_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1522_converted.DNG,.dng,20879232,19.912,1773497174
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1523_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1523_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1523_converted.DNG,.dng,24857392,23.706,1773497174
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1524_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1524_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1524_converted.DNG,.dng,25104862,23.942,1773497174
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1525_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1525_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1525_converted.DNG,.dng,20446812,19.5,1773497174
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_1774_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_1774_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_1774_converted.DNG,.dng,16575996,15.808,1773497175
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9026_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9026_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9026_converted.DNG,.dng,22485850,21.444,1773497175
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9027_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9027_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9027_converted.DNG,.dng,22444822,21.405,1773497175
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9028_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9028_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9028_converted.DNG,.dng,21966960,20.949,1773497176
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9029_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9029_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9029_converted.DNG,.dng,15668910,14.943,1773497175
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9030_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9030_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9030_converted.DNG,.dng,16282330,15.528,1773497175
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9031_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9031_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9031_converted.DNG,.dng,16128258,15.381,1773497175
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9032_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9032_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9032_converted.DNG,.dng,15448886,14.733,1773497175
/Users/retriedstormtrooper/Downloads/03_图片素材/RAW_DNG照片/04_批量导出_转换与预览/converted_DNG/IMG_9033_converted.DNG,04_批量导出_转换与预览/converted_DNG/IMG_9033_converted.DNG,04_批量导出_转换与预览/converted_DNG,IMG_9033_converted.DNG,.dng,14480156,13.809,1773497175
